;;Entering passengers;;;;;;;;;Leaving passengers;;;;;;;;
Date;Departure;AZU;Heidelberglaan;Padualaan;De Kromme Rijn;Stadion Galgenwaard;Rubenslaan;Sterrenwijk;Bleekstraat;CS Centrumzijde;AZU;Heidelberglaan;Padualaan;De Kromme Rijn;Stadion Galgenwaard;Rubenslaan;Sterrenwijk;Bleekstraat;CS Centrumzijde
14-9-2015;16:30-16:44;49;156;74;7;30;27;4;6;0;0;0;0;2;0;4;3;19;325
14-9-2015;16:45-16:59;82;338;107;15;22;16;5;13;0;0;0;1;1;10;7;10;45;524
14-9-2015;17:00-17:14;143;356;270;49;6;4;2;8;0;0;2;1;2;6;14;8;47;758
14-9-2015;17:15-17:29;132;193;107;15;27;18;1;14;0;0;0;1;6;11;9;4;23;453
14-9-2015;17:30-17:44;110;138;112;5;7;4;0;7;0;0;0;2;4;9;8;7;16;337
14-9-2015;17:45-17:59;11;42;45;3;11;5;0;1;0;0;0;0;0;1;1;3;4;109
14-9-2015;18:00-18:14;13;76;29;3;4;8;4;1;0;0;1;0;0;2;2;2;13;118
14-9-2015;18:15-18:29;21;84;45;6;7;5;0;5;0;0;0;0;3;5;13;4;8;140
14-9-2015;18:30-18:44;7;19;43;2;0;8;0;3;0;0;0;1;1;1;1;4;6;68
14-9-2015;18:45-18:59;14;91;41;10;11;8;1;1;0;0;0;2;4;3;6;3;7;152
14-9-2015;19:00-19:14;4;78;25;2;3;4;0;1;0;0;0;0;0;3;3;2;9;100
14-9-2015;19:15-19:29;4;24;20;7;2;5;0;1;0;0;0;0;0;0;2;0;6;55
14-9-2015;19:30-19:44;10;22;57;2;4;7;1;2;0;0;0;0;0;0;5;3;5;92
14-9-2015;19:45-19:59;6;35;14;1;5;15;0;1;0;0;0;0;0;2;1;2;6;66
14-9-2015;20:00-20:14;8;14;10;1;0;1;1;1;0;0;0;0;0;0;2;0;3;31
14-9-2015;20:15-20:29;3;14;3;2;2;8;4;0;0;0;0;0;0;0;1;0;3;32
14-9-2015;20:30-20:44;1;9;7;1;1;15;0;0;0;0;0;0;0;0;0;1;2;31
14-9-2015;20:45-20:59;3;14;8;1;0;26;1;0;0;0;0;1;0;1;0;1;7;43
14-9-2015;21:00-21:14;1;10;13;3;0;0;0;1;0;0;0;0;0;3;0;2;0;23
14-9-2015;21:15-21:29;5;8;14;3;0;0;4;2;0;0;0;0;0;0;2;2;1;31
14-9-2015;21:30-21:44;1;4;24;0;0;0;2;1;0;0;0;0;0;0;2;0;4;26
14-9-2015;21:45-21:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15-9-2015;6:00-6:14;2;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;5
15-9-2015;6:15-6:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15-9-2015;6:30-6:44;0;4;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;7
15-9-2015;6:45-6:59;1;4;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;5
15-9-2015;7:00-7:14;1;4;0;0;0;1;1;4;0;0;0;0;0;0;0;1;0;10
15-9-2015;7:15-7:29;1;9;0;2;0;3;2;1;0;0;0;0;0;0;0;0;1;17
15-9-2015;7:30-7:44;8;13;2;1;4;15;1;2;0;0;0;0;1;4;1;0;4;36
15-9-2015;7:45-7:59;16;14;3;4;3;15;4;2;0;0;0;0;3;4;2;2;6;44
15-9-2015;8:00-8:14;10;22;0;1;1;1;0;8;0;0;0;0;1;1;1;1;10;29
15-9-2015;8:15-8:29;18;15;3;1;6;7;8;17;0;0;0;2;4;6;4;1;8;50
15-9-2015;8:30-8:44;8;4;3;3;3;4;4;7;0;0;0;0;1;1;0;1;3;30
15-9-2015;8:45-8:59;4;8;2;1;0;0;0;0;0;0;0;0;2;1;1;0;0;11
15-9-2015;9:00-9:14;9;8;0;1;3;8;2;5;0;0;0;0;2;1;1;0;3;29
15-9-2015;9:15-9:29;6;3;0;1;1;4;1;3;0;0;0;0;2;0;1;0;1;15
15-9-2015;9:30-9:44;9;5;1;1;0;0;0;0;0;0;0;0;0;3;0;0;0;13
15-9-2015;9:45-9:59;11;18;11;9;5;8;5;3;0;0;0;0;1;0;1;1;6;61
15-9-2015;10:00-10:14;7;11;9;1;1;3;1;2;0;0;0;0;0;0;1;0;2;32
15-9-2015;10:15-10:29;11;2;11;0;0;1;0;1;0;0;0;0;1;1;0;1;2;21
15-9-2015;10:30-10:44;13;58;91;21;5;7;6;11;0;0;0;0;5;4;3;2;10;188
15-9-2015;10:45-10:59;9;81;31;18;0;2;0;0;0;0;0;1;6;6;2;4;7;115
15-9-2015;11:00-11:14;14;28;21;23;7;3;1;2;0;0;0;0;5;1;1;0;7;85
15-9-2015;11:15-11:29;10;57;34;9;9;21;4;18;0;0;0;2;1;3;2;1;7;146
15-9-2015;11:30-11:44;6;18;35;2;1;4;4;19;0;0;0;1;0;2;0;1;4;81
15-9-2015;11:45-11:59;11;45;24;21;6;10;1;9;0;0;0;1;0;1;1;3;6;115
15-9-2015;12:00-12:14;20;83;33;3;12;32;4;29;0;0;1;1;0;7;1;4;4;198
15-9-2015;12:15-12:29;20;51;51;2;6;10;0;18;0;0;0;2;2;4;4;1;8;137
15-9-2015;12:30-12:44;17;148;82;10;7;20;1;13;0;0;0;2;6;11;1;3;5;270
15-9-2015;12:45-12:59;11;158;112;25;6;16;7;49;0;0;0;0;10;5;6;4;10;349
15-9-2015;13:00-13:14;29;77;60;2;5;3;3;27;0;0;1;2;2;7;0;4;5;185
15-9-2015;13:15-13:29;9;64;116;17;9;13;4;29;0;0;0;0;0;7;2;3;9;240
15-9-2015;13:30-13:44;24;20;52;5;8;7;1;31;0;0;0;6;0;1;2;0;4;135
15-9-2015;13:45-13:59;8;54;46;8;13;10;4;15;0;0;0;0;2;2;1;3;14;136
15-9-2015;14:00-14:14;22;146;91;4;12;19;1;59;0;0;0;1;5;9;6;2;23;308
15-9-2015;14:15-14:29;35;53;82;2;7;8;0;16;0;0;0;0;4;8;0;5;4;182
15-9-2015;14:30-14:44;26;169;124;5;22;16;3;54;0;0;0;2;16;5;5;4;17;370
15-9-2015;14:45-14:59;68;298;50;2;12;26;7;46;0;0;0;0;1;12;6;7;30;453
15-9-2015;15:00-15:14;31;126;114;18;28;14;0;14;0;0;3;0;1;9;4;4;10;314
15-9-2015;15:15-15:29;21;146;70;27;23;9;1;17;0;0;1;0;0;7;6;3;22;275
15-9-2015;15:30-15:44;79;117;114;6;22;10;0;17;0;0;0;0;2;6;5;6;14;332
15-9-2015;15:45-15:59;71;155;111;2;20;8;2;4;0;0;0;0;0;4;4;5;15;345
15-9-2015;16:00-16:14;44;41;154;20;18;8;0;1;0;0;0;1;0;2;1;2;21;259
15-9-2015;16:15-16:29;57;83;47;13;18;17;1;26;0;0;1;0;1;4;5;0;18;233
15-9-2015;16:30-16:44;94;167;105;5;7;6;2;20;0;0;1;0;0;7;4;6;16;372
15-9-2015;16:45-16:59;20;175;80;15;44;11;7;23;0;0;0;1;2;6;2;2;20;342
15-9-2015;17:00-17:14;94;397;26;8;8;2;2;2;0;0;0;0;3;4;9;12;33;478
15-9-2015;17:15-17:29;44;76;73;15;16;8;2;13;0;0;0;1;1;7;6;3;13;216
15-9-2015;17:30-17:44;18;174;94;6;20;16;5;6;0;0;1;1;0;5;4;3;23;302
15-9-2015;17:45-17:59;42;142;44;0;16;19;0;4;0;0;1;0;2;7;4;3;14;236
15-9-2015;18:00-18:14;13;38;48;3;3;7;0;4;0;0;0;0;0;2;1;1;6;106
15-9-2015;18:15-18:29;24;91;40;0;7;9;2;1;0;0;0;0;1;2;7;5;6;153
15-9-2015;18:30-18:44;10;29;16;0;5;5;2;4;0;0;1;0;0;6;3;3;2;56
15-9-2015;18:45-18:59;13;96;49;1;6;6;0;2;0;0;0;0;1;4;2;4;8;154
15-9-2015;19:00-19:14;2;147;6;0;3;5;0;0;0;0;0;0;2;11;3;3;13;131
15-9-2015;19:15-19:29;2;24;40;2;6;3;0;0;0;0;0;0;0;2;4;3;3;65
15-9-2015;19:30-19:44;2;10;6;0;0;2;1;0;0;0;0;0;0;0;3;0;1;17
15-9-2015;19:45-19:59;1;12;3;1;0;3;3;1;0;0;0;0;0;0;1;0;2;21
15-9-2015;20:00-20:14;4;14;19;2;0;0;0;1;0;0;0;0;1;0;1;0;2;36
15-9-2015;20:15-20:29;7;17;13;0;4;8;1;0;0;0;0;0;0;1;1;1;0;47
15-9-2015;20:30-20:44;10;16;14;2;1;1;1;0;0;0;0;0;0;0;1;2;0;42
15-9-2015;20:45-20:59;4;13;5;4;4;7;11;2;0;0;0;0;0;1;0;1;4;44
15-9-2015;21:00-21:14;3;16;8;0;1;1;0;1;0;0;0;0;1;2;2;0;1;24
15-9-2015;21:15-21:29;6;9;8;0;2;1;2;0;0;0;0;0;0;0;0;0;0;28
15-9-2015;21:30-21:44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15-9-2015;21:45-21:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-9-2015;6:00-6:14;0;2;0;0;1;1;0;2;0;0;0;0;0;0;0;0;0;6
16-9-2015;6:15-6:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-9-2015;6:30-6:44;1;4;0;0;1;1;1;2;0;0;0;0;0;1;0;0;2;7
16-9-2015;6:45-6:59;0;6;0;1;6;6;4;0;0;0;0;0;0;0;1;0;0;22
16-9-2015;7:00-7:14;1;6;0;1;3;6;2;7;0;0;0;0;0;0;0;0;0;26
16-9-2015;7:15-7:29;0;6;2;1;0;8;0;0;0;0;0;0;0;1;0;0;2;14
16-9-2015;7:30-7:44;6;14;1;3;6;6;4;3;0;0;0;0;0;3;0;0;6;34
16-9-2015;7:45-7:59;22;16;5;2;6;22;10;5;0;0;0;0;5;5;2;2;18;56
16-9-2015;8:00-8:14;3;9;2;2;2;8;0;3;0;0;0;0;1;2;0;1;2;23
16-9-2015;8:15-8:29;6;23;0;2;6;10;15;13;0;0;0;0;5;3;0;1;5;61
16-9-2015;8:30-8:44;14;18;3;3;4;12;8;3;0;0;0;1;3;3;5;3;9;41
16-9-2015;8:45-8:59;9;0;0;0;2;4;2;1;0;0;0;0;0;0;1;0;2;15
16-9-2015;9:00-9:14;1;13;2;1;1;3;3;3;0;0;0;0;2;1;1;0;2;21
16-9-2015;9:15-9:29;16;9;3;4;4;12;4;7;0;0;0;0;0;1;3;1;4;50
16-9-2015;9:30-9:44;4;11;0;0;1;8;0;7;0;0;1;0;0;2;0;0;1;27
16-9-2015;9:45-9:59;5;24;3;3;6;1;7;7;0;0;0;0;0;4;3;0;1;48
16-9-2015;10:00-10:14;7;24;4;4;7;7;0;18;0;0;0;0;0;1;1;1;6;62
16-9-2015;10:15-10:29;11;15;5;0;4;4;0;2;0;0;0;0;2;2;0;1;2;34
16-9-2015;10:30-10:44;25;106;46;5;5;10;2;12;0;0;0;0;4;4;1;3;14;185
16-9-2015;10:45-10:59;12;75;19;41;4;7;4;8;0;0;1;0;2;1;4;0;6;156
16-9-2015;11:00-11:14;10;18;10;9;4;7;1;2;0;0;0;0;0;1;1;1;4;54
16-9-2015;11:15-11:29;10;28;32;2;5;5;0;9;0;0;0;0;0;2;1;1;2;85
16-9-2015;11:30-11:44;8;31;13;6;4;12;9;24;0;0;1;0;2;3;0;0;2;99
16-9-2015;11:45-11:59;7;89;39;2;4;4;0;3;0;0;0;1;0;5;2;2;7;131
16-9-2015;12:00-12:14;17;59;45;2;6;29;1;17;0;0;0;2;1;7;2;2;3;159
16-9-2015;12:15-12:29;29;98;127;10;13;17;2;32;0;0;0;0;5;10;8;8;7;290
16-9-2015;12:30-12:44;11;129;34;4;7;14;4;6;0;0;0;0;3;6;5;0;5;190
16-9-2015;12:45-12:59;20;279;75;33;10;20;7;24;0;0;1;0;6;7;13;10;32;399
16-9-2015;13:00-13:14;18;107;81;31;20;5;0;12;0;0;0;2;6;6;9;3;14;234
16-9-2015;13:15-13:29;10;67;76;5;5;3;1;6;0;0;0;2;2;3;0;4;3;159
16-9-2015;13:30-13:44;18;50;65;2;7;21;4;18;0;0;0;0;1;6;3;2;7;166
16-9-2015;13:45-13:59;6;84;32;4;9;15;3;9;0;0;0;0;0;3;2;3;8;146
16-9-2015;14:00-14:14;15;110;126;1;11;6;4;10;0;0;0;0;2;5;2;9;14;251
16-9-2015;14:15-14:29;32;50;76;11;9;48;13;33;0;0;0;0;1;6;1;2;4;258
16-9-2015;14:30-14:44;46;147;54;1;17;18;5;51;0;0;0;0;0;13;1;5;13;307
16-9-2015;14:45-14:59;40;214;109;9;3;3;0;0;0;0;0;2;14;10;8;9;30;305
16-9-2015;15:00-15:14;49;183;92;45;19;20;1;18;0;0;2;1;2;8;5;3;24;382
16-9-2015;15:15-15:29;13;49;40;10;13;22;1;7;0;0;0;0;6;2;1;2;9;135
16-9-2015;15:30-15:44;27;135;120;10;18;26;4;64;0;0;0;1;0;6;8;7;18;364
16-9-2015;15:45-15:59;19;104;85;10;24;15;0;14;0;0;0;0;1;7;2;1;14;246
16-9-2015;16:00-16:14;68;65;118;14;7;5;2;0;0;0;2;1;1;2;4;4;23;242
16-9-2015;16:15-16:29;119;224;208;11;29;41;7;38;0;0;0;2;1;8;12;6;32;616
16-9-2015;16:30-16:44;52;93;78;9;22;11;0;5;0;0;0;1;2;6;5;6;18;232
16-9-2015;16:45-16:59;84;219;129;11;26;22;4;0;0;0;0;3;9;3;9;2;37;432
16-9-2015;17:00-17:14;93;125;48;8;10;9;5;28;0;0;0;0;0;8;4;4;20;290
16-9-2015;17:15-17:29;24;82;114;18;54;16;2;5;0;0;0;1;6;2;3;3;24;276
16-9-2015;17:30-17:44;36;137;63;6;23;16;2;9;0;0;1;1;1;3;6;5;17;258
16-9-2015;17:45-17:59;11;48;72;6;20;9;3;2;0;0;0;0;0;4;4;2;12;149
16-9-2015;18:00-18:14;24;67;28;7;13;9;0;2;0;0;1;0;1;1;3;1;10;133
16-9-2015;18:15-18:29;23;65;69;4;11;14;3;5;0;0;0;0;0;2;2;4;22;164
16-9-2015;18:30-18:44;7;39;48;3;4;1;0;1;0;0;0;0;0;3;2;0;4;94
16-9-2015;18:45-18:59;12;56;40;0;0;1;0;0;0;0;0;0;4;2;3;3;5;92
16-9-2015;19:00-19:14;5;39;51;1;8;8;1;0;0;0;0;0;1;0;3;1;7;101
16-9-2015;19:15-19:29;8;20;17;2;5;5;0;0;0;0;0;0;0;0;1;2;6;48
16-9-2015;19:30-19:44;2;11;28;0;2;2;0;0;0;0;0;0;1;0;3;1;4;36
16-9-2015;19:45-19:59;3;9;12;0;5;8;3;0;0;0;0;0;0;0;1;0;3;36
16-9-2015;20:00-20:14;6;13;25;1;1;1;0;1;0;0;0;0;0;0;0;0;8;40
16-9-2015;20:15-20:29;3;18;10;2;6;3;0;0;0;0;0;0;0;0;1;1;2;38
16-9-2015;20:30-20:44;4;7;16;0;1;1;1;0;0;0;0;0;0;0;3;2;0;25
16-9-2015;20:45-20:59;3;13;7;0;2;6;0;1;0;0;0;0;0;1;2;0;1;28
16-9-2015;21:00-21:14;2;10;7;0;6;6;0;1;0;0;0;0;0;1;0;0;2;29
16-9-2015;21:15-21:29;6;12;17;3;0;5;2;0;0;0;0;0;0;0;1;3;3;38
16-9-2015;21:30-21:44;1;10;11;0;6;3;2;4;0;0;0;0;0;1;0;0;2;34
16-9-2015;21:45-21:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17-9-2015;6:00-6:14;0;0;3;0;1;1;0;1;0;0;0;0;0;0;0;0;0;6
17-9-2015;6:15-6:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17-9-2015;6:30-6:44;0;3;0;0;1;2;3;0;0;0;0;0;0;1;0;0;0;8
17-9-2015;6:45-6:59;0;4;0;1;1;0;2;2;0;0;0;0;0;0;0;0;0;10
17-9-2015;7:00-7:14;7;0;0;3;0;1;0;2;0;0;0;0;0;1;0;1;0;11
17-9-2015;7:15-7:29;3;8;1;3;2;5;2;7;0;0;0;0;1;3;0;0;1;26
17-9-2015;7:30-7:44;10;11;0;1;2;13;7;4;0;0;0;0;1;4;2;0;3;38
17-9-2015;7:45-7:59;12;13;0;1;2;6;1;1;0;0;0;0;1;1;2;1;7;24
17-9-2015;8:00-8:14;12;9;1;1;3;10;9;8;0;0;0;0;1;0;0;0;9;43
17-9-2015;8:15-8:29;11;15;4;1;1;6;4;8;0;0;0;0;2;7;1;1;5;34
17-9-2015;8:30-8:44;12;21;1;3;10;14;7;11;0;0;0;1;4;3;3;4;8;56
17-9-2015;8:45-8:59;11;13;7;1;3;4;3;3;0;0;0;0;2;1;3;2;3;34
17-9-2015;9:00-9:14;107;2;0;2;0;8;7;9;0;0;0;44;62;0;0;0;3;26
17-9-2015;9:15-9:29;5;10;2;1;2;11;2;1;0;0;0;1;0;2;1;1;2;27
17-9-2015;9:30-9:44;0;1;3;0;0;0;0;2;0;0;0;0;0;0;0;0;1;5
17-9-2015;9:45-9:59;6;9;9;1;0;6;1;0;0;0;0;0;1;0;2;0;1;28
17-9-2015;10:00-10:14;5;28;16;0;3;9;2;5;0;0;0;0;1;1;0;0;3;63
17-9-2015;10:15-10:29;5;13;14;0;2;3;8;4;0;0;0;0;0;2;2;1;0;44
17-9-2015;10:30-10:44;9;64;43;3;3;11;3;26;0;0;0;0;6;5;2;1;3;145
17-9-2015;10:45-10:59;28;96;18;32;10;14;4;3;0;0;0;1;3;1;2;4;13;181
17-9-2015;11:00-11:14;4;43;17;7;0;0;0;3;0;0;0;1;2;4;1;2;3;61
17-9-2015;11:15-11:29;4;38;14;2;7;19;2;18;0;0;0;0;1;1;3;0;4;95
17-9-2015;11:30-11:44;15;34;30;2;10;20;5;11;0;0;0;0;0;1;2;5;7;112
17-9-2015;11:45-11:59;4;39;42;1;0;3;0;0;0;0;0;1;1;4;0;2;7;74
17-9-2015;12:00-12:14;22;60;46;3;11;5;1;1;0;0;1;0;1;2;6;1;7;131
17-9-2015;12:15-12:29;3;38;47;6;8;19;2;31;0;0;0;1;1;2;2;5;4;139
17-9-2015;12:30-12:44;17;79;52;24;16;25;2;1;0;0;0;2;6;5;2;4;3;194
17-9-2015;12:45-12:59;23;195;84;29;10;16;4;9;0;0;0;0;4;5;5;6;24;326
17-9-2015;13:00-13:14;21;82;36;8;8;10;1;9;0;0;1;2;1;4;0;0;4;163
17-9-2015;13:15-13:29;17;98;52;3;10;14;5;6;0;0;0;0;2;2;3;3;11;184
17-9-2015;13:30-13:44;13;42;36;2;7;12;1;4;0;0;4;1;1;4;2;0;3;102
17-9-2015;13:45-13:59;13;49;55;2;7;10;0;16;0;0;0;0;0;8;4;1;14;125
17-9-2015;14:00-14:14;19;158;70;7;5;24;1;48;0;0;0;2;0;13;6;5;15;291
17-9-2015;14:15-14:29;25;22;74;4;4;7;0;22;0;0;1;0;1;4;2;1;2;147
17-9-2015;14:30-14:44;14;128;96;3;9;8;1;24;0;0;0;0;20;9;5;4;2;243
17-9-2015;14:45-14:59;42;182;39;8;14;20;3;20;0;0;0;2;16;9;1;4;12;284
17-9-2015;15:00-15:14;131;76;110;27;5;16;0;12;0;0;0;1;10;4;4;2;13;343
17-9-2015;15:15-15:29;12;38;189;25;41;17;2;28;0;0;0;0;0;2;3;2;19;326
17-9-2015;15:30-15:44;39;43;141;3;11;18;2;0;0;0;1;1;0;2;5;3;12;233
17-9-2015;15:45-15:59;38;136;55;3;15;11;0;29;0;0;0;0;6;5;7;3;20;246
17-9-2015;16:00-16:14;19;124;83;13;23;9;0;12;0;0;3;0;2;7;1;0;23;247
17-9-2015;16:15-16:29;71;158;82;6;5;19;0;6;0;0;0;1;1;8;9;6;23;299
17-9-2015;16:30-16:44;31;99;74;17;15;8;1;5;0;0;1;0;2;2;2;4;22;217
17-9-2015;16:45-16:59;10;28;19;3;21;15;4;21;0;0;1;0;0;6;0;1;4;109
17-9-2015;17:00-17:14;31;292;43;1;2;2;0;2;0;0;0;0;1;5;8;6;17;336
17-9-2015;17:15-17:29;101;65;156;10;24;9;7;20;0;0;0;0;2;2;6;8;8;366
17-9-2015;17:30-17:44;56;83;53;7;11;3;1;1;0;0;0;9;18;1;0;6;13;168
17-9-2015;17:45-17:59;16;37;23;2;15;10;3;9;0;0;0;0;1;0;2;1;10;101
17-9-2015;18:00-18:14;27;47;46;9;8;4;2;0;0;0;0;0;2;1;4;1;4;131
17-9-2015;18:15-18:29;21;55;69;6;10;9;4;0;0;0;0;0;1;2;5;4;14;148
17-9-2015;18:30-18:44;2;35;9;0;0;9;0;2;0;0;0;0;0;0;3;1;4;49
17-9-2015;18:45-18:59;14;101;43;5;13;35;2;0;0;0;0;0;11;1;2;1;7;191
17-9-2015;19:00-19:14;4;31;8;5;7;9;1;0;0;0;0;0;0;2;2;1;3;57
17-9-2015;19:15-19:29;2;20;22;12;5;6;1;3;0;0;0;0;0;3;3;0;7;58
17-9-2015;19:30-19:44;4;22;24;2;9;10;3;1;0;0;0;0;0;1;0;0;3;71
17-9-2015;19:45-19:59;4;10;4;0;7;11;2;0;0;0;0;0;0;2;1;0;1;34
17-9-2015;20:00-20:14;2;19;29;8;2;16;2;0;0;0;0;0;1;2;1;1;10;63
17-9-2015;20:15-20:29;6;7;26;3;2;4;0;0;0;0;0;0;0;0;1;0;4;43
17-9-2015;20:30-20:44;3;6;6;2;0;0;0;0;0;0;0;0;0;0;0;0;3;14
17-9-2015;20:45-20:59;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25
17-9-2015;21:00-21:14;11;9;46;1;0;5;0;2;0;0;0;0;0;1;1;0;1;71
17-9-2015;21:15-21:29;0;7;11;0;1;6;3;6;0;0;0;0;0;0;0;0;1;33
17-9-2015;21:30-21:44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17-9-2015;21:45-21:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18-9-2015;6:00-6:14;0;0;3;0;0;2;0;1;0;0;0;0;0;0;0;0;0;6
18-9-2015;6:15-6:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18-9-2015;6:30-6:44;0;2;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;7
18-9-2015;6:45-6:59;0;3;0;0;0;2;0;5;0;0;0;0;0;0;0;0;0;10
18-9-2015;7:00-7:14;1;6;0;3;1;3;2;3;0;0;0;0;0;0;1;0;0;18
18-9-2015;7:15-7:29;37;6;1;0;0;0;3;7;0;0;0;0;0;0;0;0;1;53
18-9-2015;7:30-7:44;42;18;0;2;2;8;8;3;0;0;0;2;28;3;4;1;2;43
18-9-2015;7:45-7:59;11;8;2;1;2;12;7;10;0;0;0;0;1;0;3;0;7;42
18-9-2015;8:00-8:14;5;8;1;1;2;3;3;2;0;0;0;0;3;0;2;0;3;17
18-9-2015;8:15-8:29;13;18;4;2;3;2;4;5;0;0;0;0;1;3;2;1;11;33
18-9-2015;8:30-8:44;3;15;0;1;2;7;5;7;0;0;0;0;2;2;1;1;2;32
18-9-2015;8:45-8:59;15;7;1;0;0;8;2;1;0;0;0;0;3;4;3;0;3;21
18-9-2015;9:00-9:14;48;8;1;3;3;3;2;0;0;0;0;19;29;1;0;1;1;17
18-9-2015;9:15-9:29;72;3;2;0;1;1;0;0;0;0;0;0;0;0;0;1;1;77
18-9-2015;9:30-9:44;7;7;3;0;6;22;2;8;0;0;0;1;0;1;4;2;13;34
18-9-2015;9:45-9:59;3;20;2;3;2;1;0;3;0;0;0;0;0;0;2;0;2;30
18-9-2015;10:00-10:14;6;8;10;9;2;9;2;0;0;0;0;0;0;0;0;1;2;43
18-9-2015;10:15-10:29;2;23;8;1;3;10;1;2;0;0;0;0;1;1;2;0;0;46
18-9-2015;10:30-10:44;12;64;48;13;7;4;3;3;0;0;0;0;4;3;2;2;3;140
18-9-2015;10:45-10:59;7;33;21;4;1;5;5;6;0;0;0;0;0;0;0;0;1;81
18-9-2015;11:00-11:14;8;42;9;18;2;5;1;1;0;0;0;0;0;5;2;1;3;75
18-9-2015;11:15-11:29;9;45;29;11;6;7;2;4;0;0;3;0;0;0;1;0;1;108
18-9-2015;11:30-11:44;4;13;13;0;5;13;1;8;0;0;0;0;0;0;0;1;4;52
18-9-2015;11:45-11:59;13;94;26;4;10;24;3;7;0;0;0;0;1;2;3;1;7;167
18-9-2015;12:00-12:14;24;81;64;14;8;9;4;11;0;0;0;0;2;7;2;2;10;192
18-9-2015;12:15-12:29;6;32;78;1;6;8;7;4;0;0;0;0;1;1;1;1;2;136
18-9-2015;12:30-12:44;97;109;88;8;7;7;3;18;0;0;0;1;0;5;2;4;14;311
18-9-2015;12:45-12:59;33;325;75;23;2;8;4;0;0;0;0;1;8;8;7;8;29;409
18-9-2015;13:00-13:14;5;37;30;25;10;20;9;10;0;0;0;0;3;7;1;4;6;125
18-9-2015;13:15-13:29;9;85;41;5;7;22;3;1;0;0;0;1;1;3;1;0;9;158
18-9-2015;13:30-13:44;7;107;60;10;2;9;1;4;0;0;0;0;1;7;1;4;15;172
18-9-2015;13:45-13:59;6;62;28;3;7;22;4;10;0;0;1;0;0;0;0;6;6;129
18-9-2015;14:00-14:14;37;119;121;9;8;25;3;13;0;0;0;0;1;9;4;3;18;300
18-9-2015;14:15-14:29;10;0;0;3;1;6;0;0;0;0;0;0;0;0;0;0;1;19
18-9-2015;14:30-14:44;27;122;123;3;9;17;9;46;0;0;0;1;3;3;7;3;10;329
18-9-2015;14:45-14:59;25;211;106;10;10;10;6;4;0;0;0;1;5;5;2;6;18;345
18-9-2015;15:00-15:14;28;109;163;35;9;0;0;13;0;0;1;1;1;7;1;1;12;333
18-9-2015;15:15-15:29;24;96;101;8;5;22;1;31;0;0;0;0;2;4;2;0;7;273
18-9-2015;15:30-15:44;17;99;58;7;10;23;1;20;0;0;1;0;0;4;1;1;9;219
18-9-2015;15:45-15:59;19;86;63;9;11;25;6;17;0;0;1;0;0;1;1;3;6;224
18-9-2015;16:00-16:14;29;96;48;13;5;13;0;7;0;0;0;1;0;2;1;2;5;200
18-9-2015;16:15-16:29;118;79;52;11;16;21;0;24;0;0;0;1;2;3;5;3;4;303
18-9-2015;16:30-16:44;71;85;55;16;24;45;9;18;0;0;1;0;0;1;2;1;10;308
18-9-2015;16:45-16:59;149;172;86;13;25;8;2;52;0;0;0;1;1;5;5;5;17;473
18-9-2015;17:00-17:14;28;80;31;31;43;3;2;0;0;0;0;0;1;6;4;2;8;197
18-9-2015;17:15-17:29;31;96;36;8;9;4;2;6;0;0;0;1;0;2;3;4;6;176
18-9-2015;17:30-17:44;6;5;21;0;2;10;3;5;0;0;0;0;0;0;1;0;4;47
18-9-2015;17:45-17:59;16;110;57;8;12;11;5;9;0;0;0;0;0;1;5;3;6;213
18-9-2015;18:00-18:14;7;35;9;0;13;0;0;6;0;0;0;0;0;0;0;1;0;69
18-9-2015;18:15-18:29;24;51;24;1;13;12;4;3;0;0;1;0;0;4;2;3;1;121
18-9-2015;18:30-18:44;15;16;13;6;0;4;5;2;0;0;0;0;0;1;3;0;2;55
18-9-2015;18:45-18:59;7;16;14;3;17;11;9;0;0;0;0;0;2;1;0;1;4;69
18-9-2015;19:00-19:14;5;9;5;3;1;6;1;2;0;0;0;0;0;1;0;2;2;27
18-9-2015;19:15-19:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18-9-2015;19:30-19:44;0;19;2;1;0;3;1;2;0;0;0;0;0;0;0;0;2;26
18-9-2015;19:45-19:59;0;11;3;1;6;7;5;0;0;0;0;0;0;0;0;0;0;33
